Refund_ID,Return_ID,Refund_Date,Refund_Amount,Refund_Status
952321,902321,2024-05-11,1224.87,Processed
952322,902322,2025-08-11,0.0,Pending
952323,902323,2024-02-06,3686.45,Pending
952324,902324,2025-11-17,2442.01,pending
952325,902325,2024-10-08,19627.09,Pending
952326,902326,2025-04-03,3041.01,Processed
952327,902327,2024-08-31,11678.62,Processed
952328,902328,2024-04-08,3277.55,pending
952329,902329,2025-03-27,2417.39,processed
952330,902330,2025-08-20,5641.26,Failed
952331,902331,2026-01-14,0.0,processed
952332,902332,2024-02-06,0.0,Failed
952333,902333,2025-08-24,3465.89,
952334,902334,2025-09-19,1374.13,Processed
952335,902335,2025-06-07,8986.13,
952336,902336,2025-06-13,12862.97,Processed
952337,902337,2024-04-27,4778.52,
952338,902338,2024-07-09,1723.73,processed
952339,902339,2025-02-20,7122.09,pending
952340,902340,2024-08-12,13025.72,pending
952341,902341,2024-08-03,5849.14,pending
952342,902342,2024-11-15,1910.12,Processed
952343,902343,2024-07-22,2383.72,processed
952344,902344,2025-07-30,486.62,Processed
952345,902345,2024-07-04,1271.01,Processed
952346,902346,2025-12-21,6714.05,Processed
952347,902347,2025-06-24,2913.1,Pending
952348,902348,2025-11-07,2292.68,Failed
952349,902349,2025-07-07,2899.34,processed
952350,902350,2024-09-15,1298.95,processed
952351,902351,2025-11-27,0.0,Failed
952352,902352,2025-12-23,3504.41,pending
952353,902353,2025-02-10,500000.0,processed
952354,902354,2024-06-25,3831.14,Pending
952355,902355,2024-04-30,1679.34,processed
952356,902356,2024-03-25,1469.01,
952357,902357,2024-07-11,346.51,Processed
952358,902358,2024-05-21,4453.8,Pending
952359,902359,2025-01-30,4683.54,Pending
952360,902360,2025-08-10,4444.08,Pending
952361,902361,2025-03-01,1935.02,Failed
952362,902362,2025-03-31,644.17,processed
952363,902363,2025-08-21,5646.07,pending
952364,902364,2025-01-25,-100.0,Failed
952365,902365,2025-02-12,3125.62,
952366,902366,2025-08-29,2408.87,Processed
952367,902367,2024-11-06,585.56,
952368,902368,2024-12-21,11366.77,processed
952369,902369,2024-04-20,3894.22,
952370,902370,2025-11-03,2401.67,Failed
952371,902371,2025-10-05,761.75,Failed
952372,902372,2025-04-07,3248.03,
952373,902373,2024-05-16,8549.73,Failed
952374,902374,2024-09-26,6874.34,processed
952375,902375,2025-02-04,3062.06,Pending
952376,902376,2025-09-26,2992.44,Failed
952377,902377,2025-08-08,1143.98,processed
952378,902378,2025-05-24,1593.46,Processed
952379,902379,2025-08-01,787.75,Pending
952380,902380,2025-02-24,1945.35,pending
952381,902381,2024-12-21,19096.43,
952382,902382,2025-06-09,12475.84,pending
952383,902383,2025-11-03,0.0,Pending
952384,902384,2024-07-14,3046.41,pending
952385,902385,2025-04-30,2489.59,Failed
952386,902386,2024-04-09,2442.9,processed
952387,902387,2024-08-23,10665.88,Pending
952388,902388,2025-11-06,1216.93,Processed
952389,902389,2024-08-08,5457.45,Failed
952390,902390,2024-05-23,24767.33,
952391,902391,2024-03-05,2038.36,Processed
952392,902392,2024-04-14,9191.61,Pending
952393,902393,2024-06-08,1351.87,Failed
952394,902394,2025-03-06,0.0,Failed
952395,902395,2024-12-26,5306.58,pending
952396,902396,2025-04-19,5659.49,pending
952397,902397,2024-10-04,1984.12,
952398,902398,2024-05-08,2896.44,
952399,902399,2025-05-30,23425.26,processed
952400,902400,2024-12-14,1280.71,processed
952401,902401,2024-03-08,5832.13,
952402,902402,2025-12-24,0.0,Processed
952403,902403,2024-11-02,16545.15,Pending
952404,902404,2025-09-24,2857.84,pending
952405,902405,2025-08-03,1967.74,
952406,902406,2025-04-23,1403.95,pending
952407,902407,2026-01-05,6861.27,Pending
952408,902408,2024-11-30,1605.14,pending
952409,902409,2024-04-08,1821.83,
952410,902410,2024-07-25,2442.01,processed
952411,902411,2024-08-03,3545.14,processed
952412,902412,2024-02-07,5942.58,Processed
952413,902413,2024-03-20,3096.77,processed
952414,902414,2024-08-17,10253.42,pending
952415,902415,2025-11-24,4309.49,Pending
952416,902416,2026-01-03,2396.82,pending
952417,902417,2025-07-10,25036.9,Pending
952418,902418,2024-02-19,10484.46,processed
952419,902419,2024-02-22,2923.65,processed
952420,902420,2025-07-16,2839.38,Failed
952421,902421,2025-12-22,2057.02,pending
952422,902422,2025-08-09,4827.89,Processed
952423,902423,2024-02-10,11958.29,
952424,902424,2025-12-14,2068.98,processed
952425,902425,2025-05-01,3188.99,
952426,902426,2024-02-11,16737.46,processed
952427,902427,2025-04-18,12906.3,Pending
952428,902428,2025-10-06,1421.68,
952429,902429,2024-07-31,3413.11,Failed
952430,902430,2025-04-10,169.59,processed
952431,902431,2025-09-19,4871.12,processed
952432,902432,2024-11-24,9871.07,processed
952433,902433,2024-12-07,19489.98,pending
952434,902434,2025-11-25,4463.44,pending
952435,902435,2024-07-10,0.0,
952436,902436,2024-11-01,829.42,processed
952437,902437,2026-01-19,19008.07,Pending
952438,902438,2025-02-27,1090.22,Pending
952439,902439,2024-07-25,3846.16,Pending
952440,902440,2025-09-30,20816.48,Failed
952441,902441,2024-02-02,8165.17,pending
952442,902442,2024-03-12,8119.37,
952443,902443,2024-03-01,20745.73,pending
952444,902444,2024-02-07,12161.43,processed
952445,902445,2024-11-06,2578.73,
952446,902446,2025-01-26,7793.01,pending
952447,902447,2024-04-21,13846.96,Pending
952448,902448,2025-03-07,516.4,Pending
952449,902449,2024-05-21,356.67,
952450,902450,2024-10-17,660.23,Pending
952451,902451,2025-02-23,1507.21,Pending
952452,902452,2025-07-03,2176.08,Processed
952453,902453,2024-07-27,6311.48,Failed
952454,902454,2025-02-25,1037.14,
952455,902455,2024-07-13,6795.66,Pending
952456,902456,2024-09-03,5490.57,
952457,902457,2024-09-29,1411.81,
952458,902458,2024-12-15,1065.89,pending
952459,902459,2024-06-28,2803712.9,Processed
952460,902460,2025-02-24,12484.26,Processed
952461,902461,2025-07-27,6349.35,
952462,902462,2025-09-23,2718.87,processed
952463,902463,2025-09-04,15915.25,pending
952464,902464,2025-09-30,1146.65,pending
952465,902465,2024-06-26,17206.25,
952466,902466,2024-04-18,6112.1,
952467,902467,2025-08-24,1693.39,processed
952468,902468,2026-01-25,19049.04,pending
952469,902469,2025-05-08,24994.17,processed
952470,902470,2025-03-22,7626.29,pending
952471,902471,2025-09-07,1586.47,processed
952472,902472,2025-03-20,4053.96,Pending
952473,902473,2025-05-31,292.98,Failed
952474,902474,2025-01-03,7128.44,pending
952475,902475,2025-12-10,11930.24,Pending
952476,902476,2025-12-11,222.34,Processed
952477,902477,2024-01-25,3999.25,processed
952478,902478,2024-12-26,14304.2,processed
952479,902479,2024-07-21,8532.52,
952480,902480,2025-01-03,10254.37,pending
952481,902481,2026-01-03,500000.0,Pending
952482,902482,2024-05-16,4731.07,Pending
952483,902483,2024-01-16,2388.6,
952484,902484,2024-02-24,2144.1,processed
952485,902485,2024-03-22,7622.77,Failed
952486,902486,2024-05-11,2754.66,pending
952487,902487,2024-03-28,1977.56,
952488,902488,2024-11-08,1111.17,Failed
952489,902489,2024-11-08,5674.95,Processed
952490,902490,2025-10-22,2349.59,Failed
952491,902491,2024-05-27,2040.07,pending
952492,902492,2024-11-26,2496.06,processed
952493,902493,2025-12-30,1005.28,
952494,902494,2025-08-21,3554.15,processed
952495,902495,2024-05-08,3047.43,Pending
952496,902496,2025-09-26,5968.6,Failed
952497,902497,2025-03-15,1685.49,Failed
952498,902498,2024-08-04,5658.74,Failed
952499,902499,2025-04-08,5918.03,pending
952500,902500,2025-12-15,22288.21,Processed
952501,902501,2024-03-06,1366.41,processed
952502,902502,2025-04-02,3308.98,
952503,902503,2026-01-07,718.88,
952504,902504,2025-10-02,30637.91,
952505,902505,2025-04-01,5509.02,pending
952506,902506,2024-10-05,1190.42,
952507,902507,2025-12-27,8382.78,Pending
952508,902508,2025-10-21,716.2,
952509,902509,2025-11-27,0.0,pending
952510,902510,2025-05-08,0.0,
952511,902511,2025-07-04,1624.2,
952512,902512,2024-05-11,3452.13,pending
952513,902513,2025-07-09,937.4,Pending
952514,902514,2025-04-23,789.37,pending
952515,902515,2024-12-18,3832.62,Failed
952516,902516,2024-05-28,9652.34,
952517,902517,2024-05-02,19601.54,Pending
952518,902518,2025-11-07,1865.96,
952519,902519,2024-10-16,44381.57,pending
952520,902520,2024-07-22,8212.14,
952521,902521,2024-07-20,4337.92,pending
952522,902522,2024-12-24,5422.94,Failed
952523,902523,2025-10-24,8319.33,Failed
952524,902524,2024-05-20,1574.16,
952525,902525,2024-07-09,2971.64,pending
952526,902526,2024-05-16,403.87,Pending
952527,902527,2025-05-09,3582.96,Pending
952528,902528,2025-01-06,7783.07,Processed
952529,902529,2024-12-01,896.45,pending
952530,902530,2024-09-30,3402.53,Processed
952531,902531,2024-12-19,0.0,Pending
952532,902532,2024-03-27,3350.22,Processed
952533,902533,2025-04-23,1501.42,Pending
952534,902534,2024-05-07,1222.52,Pending
952535,902535,2025-11-24,734.7,pending
952536,902536,2025-04-14,2168.51,
952537,902537,2024-10-20,8999.79,Processed
952538,902538,2025-09-25,5510.39,Pending
952539,902539,2025-02-26,3951.43,
952540,902540,2024-11-02,17684.78,Processed
952541,902541,2025-03-22,781.88,pending
952542,902542,2025-07-26,2976.83,
952543,902543,2024-12-28,21652.16,Failed
952544,902544,2025-07-13,3326.28,pending
952545,902545,2024-05-30,2746.89,Failed
952546,902546,2025-02-24,12743.29,Processed
952547,902547,2025-02-26,909.14,Failed
952548,902548,2025-12-27,1097.62,
952549,902549,2025-12-05,2555.01,pending
952550,902550,2024-03-16,3883.49,processed
952551,902551,2025-10-03,1872.38,
952552,902552,2024-08-16,7475.37,Pending
952553,902553,2025-11-20,1680.54,pending
952554,902554,2025-06-23,2791.9,processed
952555,902555,2024-04-16,3246.52,
952556,902556,2025-08-02,5531.56,
952557,902557,2024-10-04,7397.14,
952558,902558,2024-04-07,8533.72,Processed
952559,902559,2025-12-18,9496.21,pending
952560,902560,2025-07-16,1082.78,Processed
952561,902561,2024-12-09,0.0,
952562,902562,2025-10-18,30922.61,Pending
952563,902563,2024-03-30,1760.06,Processed
952564,902564,2025-07-01,3458.05,Pending
952565,902565,2024-08-06,3433.81,processed
952566,902566,2025-08-06,1455.89,pending
952567,902567,2025-04-25,2028.64,processed
952568,902568,2024-12-23,4749.66,pending
952569,902569,2025-12-02,1981.86,processed
952570,902570,2024-03-15,24649.97,processed
952571,902571,2025-11-07,2119.85,Failed
952572,902572,2025-04-24,500000.0,
952573,902573,2024-08-25,3937.99,processed
952574,902574,2024-10-12,1860.63,Processed
952575,902575,2024-10-07,17323.67,processed
952576,902576,2025-11-28,7388.35,processed
952577,902577,2024-12-18,1844.47,Pending
952578,902578,2024-09-24,940.71,processed
952579,902579,2024-01-22,9772.9,Processed
952580,902580,2025-12-25,8519.21,Processed
952581,902581,2024-10-23,4895.2,Pending
952582,902582,2024-02-25,3544.62,Processed
952583,902583,2025-09-10,391.91,
952584,902584,2025-06-28,5449.99,Pending
952585,902585,2025-01-01,7259.02,Failed
952586,902586,2025-10-28,3409.45,processed
952587,902587,2024-03-25,31922.24,Pending
952588,902588,2025-03-11,1672.47,Pending
952589,902589,2024-05-03,11300.42,Pending
952590,902590,2024-11-11,14184.19,Processed
952591,902591,2024-08-19,6191.53,Pending
952592,902592,2025-09-06,1251.01,Pending
952593,902593,2025-04-23,2228.28,
952594,902594,2025-05-14,8189.81,Processed
952595,902595,2025-08-01,33457.22,pending
952596,902596,2024-08-19,2010323.73,processed
952597,902597,2025-06-17,703.64,
952598,902598,2025-05-28,-500.0,
952599,902599,2024-12-19,962.65,Failed
952600,902600,2025-05-08,501.25,Processed
952601,902601,2024-12-30,6106.86,processed
952602,902602,2025-10-30,7910.62,Processed
952603,902603,2024-11-04,2113.96,processed
952604,902604,2025-02-09,10830.72,processed
952605,902605,2025-03-20,9548.54,Processed
952606,902606,2025-08-27,2795.29,processed
952607,902607,2024-03-22,3296.33,processed
952608,902608,2025-11-15,1737.75,pending
952609,902609,2024-06-17,982.14,
952610,902610,2025-07-15,0.0,Pending
952611,902611,2024-08-15,2514.91,Failed
952612,902612,2024-05-23,2648.48,
952613,902613,2025-05-20,2173.47,processed
952614,902614,2024-11-11,5887.33,Pending
952615,902615,2024-10-15,1742.11,pending
952616,902616,2025-10-05,953.72,Pending
952617,902617,2026-01-21,790.19,pending
952618,902618,2024-06-26,-100.0,
952619,902619,2024-11-03,9747.84,processed
952620,902620,2025-06-14,449.89,Pending
952621,902621,2024-04-03,18188.78,
952622,902622,2024-12-18,0.0,Pending
952623,902623,2024-02-27,500000.0,processed
952624,902624,2025-11-06,10210.77,Failed
952625,902625,2024-08-22,5466.04,processed
952626,902626,2025-09-02,1147.96,Failed
952627,902627,2024-03-11,4866.76,processed
952628,902628,2025-02-06,1358.62,Failed
952629,902629,2025-12-06,6693.34,pending
952630,902630,2025-03-18,13594.1,
952631,902631,2025-10-03,5305.43,pending
952632,902632,2025-04-14,18776.11,pending
952633,902633,2025-03-01,7747.29,pending
952634,902634,2025-12-01,5224.05,Failed
952635,902635,2025-12-11,5970.78,
952636,902636,2025-03-29,2467.13,processed
952637,902637,2025-06-25,876.24,Processed
952638,902638,2024-03-14,2461.6,processed
952639,902639,2025-06-04,2374.07,processed
952640,902640,2024-11-13,2807.61,pending
952641,902641,2024-07-21,3964.9,
952642,902642,2025-09-26,2311.54,Failed
952643,902643,2025-04-15,472.91,pending
952644,902644,2024-04-03,1916.95,
952645,902645,2024-05-23,-500.0,Failed
952646,902646,2025-08-04,6609.56,processed
952647,902647,2024-12-11,4099.78,pending
952648,902648,2025-07-02,18041.22,Processed
952649,902649,2024-11-02,1964.81,Pending
952650,902650,2024-05-12,6480.07,processed
952651,902651,2024-06-28,1642.64,Pending
952652,902652,2025-03-07,2263.16,processed
952653,902653,2024-11-09,2115.9,pending
952654,902654,2025-04-22,3338.05,pending
952655,902655,2024-11-20,3065.6,Failed
952656,902656,2024-07-16,6557.4,Pending
952657,902657,2024-03-16,4307.34,Failed
952658,902658,2025-01-07,6869.14,Pending
952659,902659,2024-04-27,500000.0,pending
952660,902660,2025-08-15,3516.84,
952661,902661,2025-07-15,1417.1,Failed
952662,902662,2024-07-08,10374.98,
952663,902663,2024-12-18,23523.51,pending
952664,902664,2024-10-14,5283.85,
952665,902665,2024-05-10,26355.94,Failed
952666,902666,2024-02-10,2278.14,Processed
952667,902667,2026-01-10,2210.72,Processed
952668,902668,2025-07-21,5362.61,processed
952669,902669,2024-05-31,1166.01,Failed
952670,902670,2024-01-24,6431.97,pending
952671,902671,2025-09-03,26668.64,
952672,902672,2024-08-21,642.62,Pending
952673,902673,2024-09-16,1397.03,Failed
952674,902674,2025-02-22,4153754.72,pending
952675,902675,2024-02-20,12141.92,Pending
952676,902676,2024-06-12,2544.18,Pending
952677,902677,2025-05-01,7105.24,Failed
952678,902678,2024-05-05,6588.43,Failed
952679,902679,2025-05-31,1476.15,
952680,902680,2025-05-04,649.17,Failed
952681,902681,2024-04-18,716.85,pending
952682,902682,2024-09-02,4299.71,processed
952683,902683,2024-05-25,953.33,pending
952684,902684,2025-06-01,1645.17,Processed
952685,902685,2025-05-05,6294.32,Processed
952686,902686,2025-10-11,7362.09,Processed
952687,902687,2025-02-27,7578.28,Processed
952688,902688,2025-07-12,4626.39,pending
952689,902689,2025-08-31,1233.25,Processed
952690,902690,2025-01-26,29005.06,Failed
952691,902691,2024-06-26,2388.82,Pending
952692,902692,2025-11-19,7113.57,Pending
952693,902693,2024-07-09,2195.4,Pending
952694,902694,2025-08-22,1069.33,
952695,902695,2025-08-24,1395.59,pending
952696,902696,2025-12-27,6263.55,pending
952697,902697,2024-07-15,4543.34,pending
952698,902698,2025-09-29,3679.02,Failed
952699,902699,2024-04-05,5059.27,Pending
952700,902700,2024-08-23,7001.89,pending
952701,902701,2026-01-03,5780.23,Failed
952702,902702,2025-12-31,653.16,Failed
952703,902703,2025-12-06,2328.92,processed
952704,902704,2024-04-09,3859.52,Failed
952705,902705,2025-06-08,3241.35,Pending
952706,902706,2024-09-23,3378.83,Failed
952707,902707,2025-01-13,1574.62,Failed
952708,902708,2024-12-28,2698.06,
952709,902709,2025-08-24,2525.33,pending
952710,902710,2025-06-09,0.0,Pending
952711,902711,2024-04-03,3801.31,Processed
952712,902712,2025-03-25,2407.9,Processed
952713,902713,2025-12-10,1355.94,Pending
952714,902714,2025-06-04,2102.29,
952715,902715,2024-01-23,1278.96,pending
952716,902716,2025-06-14,1501.32,
952717,902717,2024-06-27,3527.19,Failed
952718,902718,2024-05-27,23510.56,Failed
952719,902719,2024-09-14,10120.14,Failed
952720,902720,2024-06-09,541.92,Pending
952721,902721,2024-07-29,2259.1,Failed
952722,902722,2024-05-13,990.55,Processed
952723,902723,2025-02-15,7043.72,Processed
952724,902724,2025-08-29,4568.91,processed
952725,902725,2025-07-23,7494.99,Processed
952726,902726,2025-07-09,4231.95,Pending
952727,902727,2025-07-28,11645.45,
952728,902728,2025-04-29,9596.81,pending
952729,902729,2024-06-24,956.98,Processed
952730,902730,2024-08-02,2857.48,Processed
952731,902731,2025-03-28,13094.78,
952732,902732,2024-06-01,9676.94,
952733,902733,2025-12-09,3118.25,processed
952734,902734,2024-04-17,5588.29,Pending
952735,902735,2024-02-06,4350.53,
952736,902736,2025-02-07,2241.96,processed
952737,902737,2025-09-26,5051.75,Failed
952738,902738,2024-12-16,5859.21,pending
952739,902739,2024-10-28,3954.11,pending
952740,902740,2025-04-21,1980.56,pending
952741,902741,2025-09-23,1194.05,Pending
952742,902742,2024-12-09,5831.56,
952743,902743,2024-05-21,40341.01,Pending
952744,902744,2025-03-18,41611.06,pending
952745,902745,2024-10-15,3086.04,Failed
952746,902746,2024-02-28,730.62,processed
952747,902747,2024-08-12,3797.15,Failed
952748,902748,2024-05-16,588.62,Pending
952749,902749,2025-07-04,9386.03,processed
952750,902750,2024-01-23,2394.18,Processed
952751,902751,2025-12-06,29089.44,Processed
952752,902752,2026-01-18,1225.43,pending
952753,902753,2024-06-22,47521.74,pending
952754,902754,2024-07-28,5985.37,pending
952755,902755,2024-11-30,4092.08,Pending
952756,902756,2025-06-03,3013.92,Failed
952757,902757,2025-04-27,3267.32,processed
952758,902758,2025-04-01,6840.16,
952759,902759,2024-02-01,2311.95,pending
952760,902760,2025-04-25,2621.19,
952761,902761,2025-12-19,7464.43,Processed
952762,902762,2025-05-16,10596.79,Pending
952763,902763,2024-03-24,9820.62,Processed
952764,902764,2025-01-13,1120.87,pending
952765,902765,2024-03-04,14325.02,processed
952766,902766,2024-04-24,13406.16,
952767,902767,2025-03-23,13765.57,Pending
952768,902768,2025-11-25,4334.71,Pending
952769,902769,2026-01-02,3272.15,processed
952770,902770,2024-04-11,1939.28,
952771,902771,2024-10-05,3509.23,Failed
952772,902772,2025-10-08,2046.23,Processed
952773,902773,2025-10-23,4636.36,Pending
952774,902774,2024-05-24,0.0,processed
952775,902775,2025-05-10,2649.83,
952776,902776,2025-04-16,5082.1,Failed
952777,902777,2025-12-27,5667.5,processed
